challenge_id	master_id	public_id	pool	tier	tier_basis	total_length	in_draw	ms1190_status	ms1190_seq
ac-v1-06525	AUTH-19_17-k0-0	ACP-032343	aut_hard	T5_moonshot	100k	19	true		
ac-v1-06526	INTLB-b3t-914-0	ACP-044068	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06527	MS-n2-wXXXYYxyxxY	ACP-012988	ms_expanded	T1_easy	10k_final	18	true		
ac-v1-06528	INTLB-b4-1658-0	ACP-039675	interleaved_b	T3_hard_solvable	100k	22	true		
ac-v1-06529	MS-n4-wYXYxYYY	ACP-027081	ms_expanded	T4_frontier	100k	19	true	open	977
ac-v1-06530	INTL-b1-0-1	ACP-004350	interleaved	T0_warmup	10k_final	25	true		
ac-v1-06531	INTL-b4-227-1	ACP-020974	interleaved	T2_medium	100k	27	true		
ac-v1-06532	INTLB-b4-1346-0	ACP-041209	interleaved_b	T2_medium	100k	35	true		
ac-v1-06533	INTLB-b4-3336-0	ACP-044594	interleaved_b	T3_hard_solvable	100k	27	true		
ac-v1-06534	AUTH-19_48-k1-0	ACP-019972	aut_hard	T5_moonshot	100k	19	true		
ac-v1-06535	INTLB-b4-3204-1	ACP-042598	interleaved_b	T2_medium	100k	31	true		
ac-v1-06536	INTL-b2-197-0	ACP-008500	interleaved	T1_easy	10k_final	33	true		
ac-v1-06537	INTL-b4-11-1	ACP-014088	interleaved	T1_easy	10k_final	27	true		
ac-v1-06538	MS-n8-wyxYXyy	ACP-009830	ms_expanded	T4_frontier	100k	26	true		
ac-v1-06539	INTLB-b4-38-0	ACP-046914	interleaved_b	T2_medium	100k	22	true		
ac-v1-06540	INTLB-b4-1143-0	ACP-042859	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06541	MS-n7-wXXyxxYY	ACP-002737	ms_expanded	T4_frontier	100k	25	true	open	1015
ac-v1-06542	INTLB-b3t-265-0	ACP-047141	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06543	INTLB-b4-3172-0	ACP-047053	interleaved_b	T2_medium	100k	32	true		
ac-v1-06544	MS-n2-wXXXYxxxYYY	ACP-006326	ms_expanded	T4_frontier	100k	18	true		
ac-v1-06545	INTLB-b4-841-1	ACP-042293	interleaved_b	T2_medium	100k	26	true		
ac-v1-06546	MS-n10-wXXyxyxyy	ACP-021709	ms_expanded	T4_frontier	100k	32	true		
ac-v1-06547	INTLB-b4-298-0	ACP-040746	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06548	MS-n4-wXXXYxYxxy	ACP-002624	ms_expanded	T4_frontier	100k	21	true		
ac-v1-06549	INTLB-b3t-89-0	ACP-040786	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06550	MS-n9-wXXXYxxYxyy	ACP-014287	ms_expanded	T4_frontier	100k	32	true		
ac-v1-06551	INTLB-b4-3125-0	ACP-045474	interleaved_b	T2_medium	100k	25	true		
ac-v1-06552	INTL-b4-0-1	ACP-000882	interleaved	T3_hard_solvable	100k	22	true		
ac-v1-06553	MS-n7-wYYxYYYYXy	ACP-014202	ms_expanded	T1_easy	10k_final	27	true		
ac-v1-06554	AUTH-23_20-k1-1	ACP-008613	aut_hard	T5_moonshot	100k	33	true		
ac-v1-06555	INTLB-b4-3554-1	ACP-046736	interleaved_b	T2_medium	100k	28	true		
ac-v1-06556	MS-n3-wXyxy	ACP-000794	ms_expanded	T5_moonshot	10k_final	14	true	open	66
ac-v1-06557	MS-n9-wYXYYxYYYYY	ACP-020381	ms_expanded	T1_easy	10k_final	32	true		
ac-v1-06558	INTLB-b4-1587-1	ACP-043743	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-06559	MS-n9-wXyyxY	ACP-000718	ms_expanded	T4_frontier	100k	27	true		
ac-v1-06560	MS-n2-wXYxxYXYY	ACP-028393	ms_expanded	T4_frontier	100k	16	true		
ac-v1-06561	MS-n8-wXXYYxxY	ACP-002932	ms_expanded	T4_frontier	100k	27	true		
ac-v1-06562	INTLB-b3t-180-1	ACP-040360	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-06563	MS-n9-wXXXyyxxxy	ACP-031809	ms_expanded	T4_frontier	100k	31	true		
ac-v1-06564	MS-n10-wXXXYxxYxYY	ACP-003626	ms_expanded	T4_frontier	100k	34	true		
ac-v1-06565	INTLB-b4-128-0	ACP-042184	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-06566	MS-n8-wXXYYxYxYY	ACP-018230	ms_expanded	T4_frontier	100k	29	true		
ac-v1-06567	INTLB-b3t-484-0	ACP-044582	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-06568	AUTH-19_12-k12-0	ACP-009923	aut_hard	T5_moonshot	100k	38	true		
ac-v1-06569	MS-n5-wXXXyxYxxy	ACP-010045	ms_expanded	T4_frontier	100k	23	true		
ac-v1-06570	MS-n3-wXXYYxxY	ACP-023812	ms_expanded	T4_frontier	100k	17	true	open	570
ac-v1-06571	INTLB-b4-2062-0	ACP-037363	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06572	AUTH-15_9-k1-1	ACP-010293	aut_hard	T5_moonshot	100k	15	true		
ac-v1-06573	INTLB-b4-603-0	ACP-045369	interleaved_b	T3_hard_solvable	100k	27	true		
ac-v1-06574	MS-n9-wYXYxyyyyy	ACP-008031	ms_expanded	T1_easy	10k_final	31	true		
ac-v1-06575	INTLB-b4-1386-1	ACP-044943	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06576	MS-n2-wXXyxyxy	ACP-002855	ms_expanded	T4_frontier	100k	15	true	open	534
ac-v1-06577	INTLB-b4-1575-0	ACP-039110	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-06578	INTLB-b4-1697-1	ACP-042696	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06579	INTLB-b4-186-0	ACP-040276	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-06580	INTL-b4-204-1	ACP-032094	interleaved	T3_hard_solvable	100k	25	true		
ac-v1-06581	MS-n5-wYXYxYYYYY	ACP-013651	ms_expanded	T2_medium	100k	23	true		
ac-v1-06582	INTL-b3-100-1	ACP-026748	interleaved	T0_warmup	10k_final	27	true		
ac-v1-06583	INTLB-b4-1127-0	ACP-044808	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-06584	INTLB-b3t-813-0	ACP-045542	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06585	AUTH-19_31-k1-3	ACP-009359	aut_hard	T5_moonshot	100k	19	true		
ac-v1-06586	INTL-b4-142-0	ACP-027422	interleaved	T1_easy	10k_final	27	true		
ac-v1-06587	INTL-b4-36-1	ACP-014330	interleaved	T2_medium	100k	31	true		
ac-v1-06588	MS-n3-wXYYYYYYYxy	ACP-027128	ms_expanded	T1_easy	10k_final	20	true		
ac-v1-06589	MS-n10-wyxyXyy	ACP-022682	ms_expanded	T4_frontier	100k	30	true		
ac-v1-06590	INTL-b1-74-0	ACP-027135	interleaved	T1_easy	10k_final	36	true		
ac-v1-06591	INTLB-b4-2017-0	ACP-038982	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-06592	INTLB-b3t-205-0	ACP-047070	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-06593	INTLB-b4-1566-1	ACP-039977	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06594	INTLB-b4-2857-0	ACP-044584	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06595	INTLB-b4-1705-1	ACP-044344	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06596	MS-n9-wYYxYYYYYXy	ACP-029219	ms_expanded	T1_easy	10k_final	32	true		
ac-v1-06597	INTLB-b3t-9-1	ACP-042881	interleaved_b	T1_easy	10k_final	19	true		
ac-v1-06598	INTLB-b4-2225-1	ACP-043768	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06599	MS-n7-wXXXyxxYxY	ACP-004588	ms_expanded	T4_frontier	100k	27	true		
ac-v1-06600	MS-n8-wXyyxYYY	ACP-019985	ms_expanded	T4_frontier	100k	27	true		
ac-v1-06601	MS-n5-wXXXYxxYxYY	ACP-006587	ms_expanded	T4_frontier	100k	24	true		
ac-v1-06602	MS-n9-wXXYxxY	ACP-015348	ms_expanded	T4_frontier	100k	28	true		
ac-v1-06603	INTL-b3-168-0	ACP-018622	interleaved	T1_easy	10k_final	31	true		
ac-v1-06604	INTLB-b3t-392-1	ACP-037497	interleaved_b	T2_medium	100k	27	true		
ac-v1-06605	INTLB-b4-2104-1	ACP-046138	interleaved_b	T3_hard_solvable	100k	34	true		
ac-v1-06606	INTLB-b3t-169-1	ACP-041154	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06607	INTLB-b3t-891-1	ACP-039799	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-06608	INTLB-b3t-681-1	ACP-044325	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-06609	INTLB-b4-2258-1	ACP-042312	interleaved_b	T2_medium	100k	31	true		
ac-v1-06610	MS-n10-wYXYxy	ACP-000177	ms_expanded	T4_frontier	100k	29	true		
ac-v1-06611	AUTH-15_13-k0-0	ACP-022303	aut_hard	T5_moonshot	100k	15	true		
ac-v1-06612	INTLB-b4-3103-1	ACP-038501	interleaved_b	T2_medium	100k	29	true		
ac-v1-06613	INTLB-b4-1186-0	ACP-041882	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06614	INTLB-b4-556-0	ACP-044461	interleaved_b	T2_medium	100k	29	true		
ac-v1-06615	MS-n4-wYXYxYY	ACP-031212	ms_expanded	T4_frontier	100k	18	true	open	228
ac-v1-06616	AUTH-19_41-k1-0	ACP-029584	aut_hard	T5_moonshot	100k	19	true		
ac-v1-06617	INTLB-b3t-244-0	ACP-037443	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06618	INTLB-b4-1882-0	ACP-037828	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06619	INTLB-b3t-783-0	ACP-045458	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06620	INTLB-b4-2831-1	ACP-042392	interleaved_b	T2_medium	100k	25	true		
ac-v1-06621	MS-n5-wyXyxYY	ACP-014308	ms_expanded	T1_easy	10k_final	20	true	uncertified	222
ac-v1-06622	INTLB-b3t-116-0	ACP-040926	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06623	MS-n7-wYXyyxyyyy	ACP-021285	ms_expanded	T1_easy	10k_final	27	true		
ac-v1-06624	MS-n8-wyyXyyyyxyy	ACP-001128	ms_expanded	T2_medium	100k	30	true		
ac-v1-06625	INTLB-b4-1537-0	ACP-044796	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06626	INTLB-b4-2046-1	ACP-044097	interleaved_b	T2_medium	100k	35	true		
ac-v1-06627	INTLB-b3t-104-0	ACP-038460	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06628	INTL-b4-174-1	ACP-026875	interleaved	T2_medium	100k	35	true		
ac-v1-06629	MS-n6-wYXYXYxyxyy	ACP-018571	ms_expanded	T5_moonshot	100k	26	true		
ac-v1-06630	INTLB-b4-2526-0	ACP-039050	interleaved_b	T2_medium	100k	33	true		
ac-v1-06631	INTLB-b4-225-0	ACP-044116	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06632	INTLB-b3t-898-0	ACP-045218	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-06633	INTLB-b4-4-1	ACP-041789	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06634	INTLB-b4-1358-0	ACP-042819	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-06635	INTLB-b4-667-0	ACP-039234	interleaved_b	T2_medium	100k	32	true		
ac-v1-06636	INTLB-b4-1946-0	ACP-038484	interleaved_b	T2_medium	100k	32	true		
ac-v1-06637	MS-n6-wYXyyxY	ACP-003995	ms_expanded	T4_frontier	100k	22	true	open	279
ac-v1-06638	INTLB-b3t-656-1	ACP-041158	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06639	MS-n2-wXXXYYxYxxY	ACP-017824	ms_expanded	T0_warmup	10k_final	18	true		
ac-v1-06640	INTLB-b3t-930-0	ACP-043993	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06641	INTLB-b4-1985-0	ACP-038470	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06642	INTLB-b3t-933-1	ACP-039139	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-06643	INTLB-b4-2032-0	ACP-042251	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06644	INTLB-b4-1242-0	ACP-039805	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06645	INTL-triv-0-1	ACP-029922	interleaved	T0_warmup	10k_final	29	true		
ac-v1-06646	INTL-b3-0-0	ACP-032039	interleaved	T1_easy	10k_final	27	true		
ac-v1-06647	MS-n5-wXXXXyxxxxY	ACP-027960	ms_expanded	T4_frontier	100k	24	true		
ac-v1-06648	MS-n6-wXyyyxyy	ACP-018256	ms_expanded	T1_easy	10k_final	23	true	uncertified	601
ac-v1-06649	MS-n7-wXXyyxyxy	ACP-019665	ms_expanded	T4_frontier	100k	26	true		
ac-v1-06650	INTLB-b4-2304-0	ACP-043792	interleaved_b	T2_medium	100k	34	true		
ac-v1-06651	MS-n10-wYXyyyyyxYY	ACP-033279	ms_expanded	T1_easy	10k_final	34	true		
ac-v1-06652	INTL-b2-290-1	ACP-006640	interleaved	T1_easy	10k_final	31	true		
ac-v1-06653	MS-n3-wXYxYYYYYY	ACP-032165	ms_expanded	T1_easy	10k_final	19	true		
ac-v1-06654	INTLB-b4-1461-0	ACP-037735	interleaved_b	T2_medium	100k	33	true		
ac-v1-06655	INTLB-b4-2073-0	ACP-046618	interleaved_b	T1_easy	10k_final	20	true		
ac-v1-06656	MS-n3-wXYYYYxYY	ACP-004471	ms_expanded	T1_easy	10k_final	18	true		
ac-v1-06657	INTLB-b4-3204-0	ACP-037269	interleaved_b	T2_medium	100k	23	true		
ac-v1-06658	INTLB-b4-76-1	ACP-043675	interleaved_b	T2_medium	100k	35	true		
ac-v1-06659	INTLB-b3t-585-0	ACP-042454	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06660	INTLB-b3t-135-1	ACP-044240	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06661	INTLB-b3t-602-1	ACP-045894	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06662	INTL-b4-18-1	ACP-003764	interleaved	T2_medium	100k	35	true		
ac-v1-06663	MS-n3-wyXyxYYY	ACP-022407	ms_expanded	T5_moonshot	10k_final	17	false	open	1067
ac-v1-06664	INTL-b4-17-1	ACP-026664	interleaved	T1_easy	10k_final	34	true		
ac-v1-06665	MS-n7-wXXXYYxYxxy	ACP-022840	ms_expanded	T4_frontier	100k	28	true		
ac-v1-06666	INTLB-b4-118-1	ACP-038225	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-06667	AUTH-25_32-k12-1	ACP-020553	aut_hard	T5_moonshot	100k	26	true		
ac-v1-06668	INTLB-b4-3229-0	ACP-046758	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-06669	MS-n7-wXXyxxyy	ACP-013982	ms_expanded	T5_moonshot	100k	25	false	open	973
ac-v1-06670	INTLB-b3t-94-0	ACP-039024	interleaved_b	T2_medium	100k	35	true		
ac-v1-06671	INTLB-b3t-32-0	ACP-039013	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06672	MS-n3-wYXyxy	ACP-023370	ms_expanded	T5_moonshot	10k_final	15	true	open	101
ac-v1-06673	MS-n4-wXXYxxYY	ACP-019452	ms_expanded	T5_moonshot	100k	19	true	open	935
ac-v1-06674	INTLB-b4-2281-1	ACP-047038	interleaved_b	T2_medium	100k	23	true		
ac-v1-06675	INTLB-b4-1444-1	ACP-040927	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-06676	INTLB-b4-2013-0	ACP-038708	interleaved_b	T2_medium	100k	25	true		
ac-v1-06677	INTLB-b4-2907-1	ACP-040471	interleaved_b	T3_hard_solvable	100k	30	true		
ac-v1-06678	INTLB-b4-838-0	ACP-037572	interleaved_b	T2_medium	100k	31	true		
ac-v1-06679	AUTH-17_11-k1-1	ACP-016193	aut_hard	T5_moonshot	100k	18	true		
ac-v1-06680	INTLB-b4-158-1	ACP-044769	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06681	MS-n6-wXXXYYxyxxy	ACP-012766	ms_expanded	T4_frontier	100k	26	true		
ac-v1-06682	INTLB-b3t-764-0	ACP-047102	interleaved_b	T3_hard_solvable	100k	20	true		
ac-v1-06683	INTLB-b4-3944-0	ACP-042005	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06684	MS-n7-wXXYYYxYxy	ACP-021928	ms_expanded	T4_frontier	100k	27	true		
ac-v1-06685	INTLB-b3t-214-0	ACP-038623	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06686	INTLB-b4-2153-1	ACP-040943	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06687	INTLB-b4-2380-0	ACP-041802	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-06688	INTLB-b4-1851-1	ACP-041140	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06689	INTLB-b3t-326-1	ACP-043284	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-06690	INTLB-b4-1910-0	ACP-044793	interleaved_b	T2_medium	100k	33	true		
ac-v1-06691	INTL-b4-183-0	ACP-031858	interleaved	T1_easy	10k_final	22	true		
ac-v1-06692	INTLB-b3t-6-1	ACP-041713	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06693	MS-n3-wXXXYxxyxY	ACP-000618	ms_expanded	T4_frontier	100k	19	true		
ac-v1-06694	INTLB-b4-1611-1	ACP-042494	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06695	INTLB-b4-1913-0	ACP-047029	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-06696	INTLB-b4-1311-1	ACP-042309	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-06697	INTLB-b4-2203-1	ACP-041168	interleaved_b	T3_hard_solvable	100k	35	true		
ac-v1-06698	MS-n7-wXXYxYxy	ACP-028381	ms_expanded	T5_moonshot	100k	25	false	open	945
ac-v1-06699	INTLB-b4-1805-0	ACP-046093	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-06700	INTLB-b4-1542-1	ACP-043904	interleaved_b	T2_medium	100k	31	true		
ac-v1-06701	MS-n9-wYYXYxY	ACP-002709	ms_expanded	T4_frontier	100k	28	true		
ac-v1-06702	INTLB-b4-1885-0	ACP-040865	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06703	MS-n7-wYXYxYYY	ACP-033406	ms_expanded	T4_frontier	100k	25	true	open	980
ac-v1-06704	INTLB-b4-1185-1	ACP-037781	interleaved_b	T1_easy	10k_final	19	true		
ac-v1-06705	INTLB-b3t-555-1	ACP-037290	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-06706	INTLB-b4-488-1	ACP-041251	interleaved_b	T3_hard_solvable	100k	35	true		
ac-v1-06707	INTLB-b3t-463-0	ACP-042801	interleaved_b	T2_medium	100k	28	true		
ac-v1-06708	INTLB-b4-301-0	ACP-041175	interleaved_b	T3_hard_solvable	100k	22	true		
ac-v1-06709	MS-n7-wXyxYYY	ACP-000798	ms_expanded	T4_frontier	100k	24	true	open	413
ac-v1-06710	MS-n10-wXYYYYxY	ACP-000053	ms_expanded	T4_frontier	100k	31	true		
ac-v1-06711	INTL-b4-175-1	ACP-001527	interleaved	T1_easy	10k_final	29	true		
ac-v1-06712	INTLB-b3t-588-1	ACP-042305	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-06713	AUTH-19_21-k12-0	ACP-036796	aut_hard	T5_moonshot	100k	28	true		
ac-v1-06714	INTLB-b3t-578-0	ACP-043157	interleaved_b	T3_hard_solvable	100k	36	true		
ac-v1-06715	INTL-b3-224-1	ACP-006773	interleaved	T2_medium	100k	31	true		
ac-v1-06716	INTL-b3-130-1	ACP-031997	interleaved	T1_easy	10k_final	33	true		
ac-v1-06717	MS-n5-wXYYxYYY	ACP-027574	ms_expanded	T1_easy	10k_final	21	true	uncertified	866
ac-v1-06718	MS-n10-wYYYYYxyyXy	ACP-011640	ms_expanded	T1_easy	10k_final	34	true		
ac-v1-06719	INTLB-b4-2649-1	ACP-046534	interleaved_b	T2_medium	100k	36	true		
ac-v1-06720	INTL-b4-161-0	ACP-000600	interleaved	T1_easy	10k_final	26	true		
ac-v1-06721	INTLB-b3t-556-1	ACP-045266	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-06722	INTLB-b4-1652-1	ACP-039962	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06723	AUTH-17_20-k1-1	ACP-027487	aut_hard	T5_moonshot	100k	17	true		
ac-v1-06724	MS-n3-wXXyyxxyy	ACP-010294	ms_expanded	T4_frontier	100k	18	true		
ac-v1-06725	INTLB-b4-2497-1	ACP-042004	interleaved_b	T2_medium	100k	35	true		
ac-v1-06726	INTLB-b4-3198-0	ACP-039241	interleaved_b	T2_medium	100k	24	true		
ac-v1-06727	MS-n9-wXyxY	ACP-005616	ms_expanded	T4_frontier	100k	26	true		
ac-v1-06728	AUTH-22_8-k1-0	ACP-024737	aut_hard	T5_moonshot	100k	27	true		
ac-v1-06729	INTLB-b4-1581-0	ACP-038192	interleaved_b	T1_easy	10k_final	19	true		
ac-v1-06730	AUTH-23_3-k1-2	ACP-004181	aut_hard	T5_moonshot	100k	33	true		
ac-v1-06731	INTLB-b4-1695-1	ACP-037899	interleaved_b	T1_easy	10k_final	22	true		
ac-v1-06732	INTLB-b4-1076-1	ACP-038882	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-06733	INTLB-b4-1077-0	ACP-044075	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06734	MS-n2-wXYXYxyxY	ACP-008240	ms_expanded	T4_frontier	100k	16	true		
ac-v1-06735	MS-n8-wXXYYxyxy	ACP-001139	ms_expanded	T4_frontier	100k	28	true		
ac-v1-06736	INTLB-b4-2055-1	ACP-046307	interleaved_b	T2_medium	100k	33	true		
ac-v1-06737	INTLB-b4-1036-1	ACP-041776	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-06738	INTLB-b4-2120-1	ACP-037547	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06739	MS-n6-wXyxxYXy	ACP-017655	ms_expanded	T5_moonshot	100k	23	false	open	1021
ac-v1-06740	INTLB-b4-195-0	ACP-041023	interleaved_b	T2_medium	100k	19	true		
ac-v1-06741	INTLB-b3t-36-1	ACP-040470	interleaved_b	T3_hard_solvable	100k	26	true		
ac-v1-06742	INTLB-b3t-352-0	ACP-043608	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-06743	AUTH-17_2-k0-0	ACP-035383	aut_hard	T5_moonshot	100k	17	true		
ac-v1-06744	MS-n6-wXXYxxYYY	ACP-018014	ms_expanded	T4_frontier	100k	24	true		
ac-v1-06745	INTLB-b4-763-1	ACP-047104	interleaved_b	T2_medium	100k	32	true		
ac-v1-06746	INTLB-b4-1304-0	ACP-045467	interleaved_b	T2_medium	100k	35	true		
ac-v1-06747	AUTH-14_1-k1-3	ACP-028655	aut_hard	T5_moonshot	10k_final	17	true		
ac-v1-06748	INTLB-b4-1719-1	ACP-042954	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06749	MS-n8-wYYYYXyyxYY	ACP-032338	ms_expanded	T1_easy	10k_final	30	true		
ac-v1-06750	INTLB-b4-449-1	ACP-045964	interleaved_b	T3_hard_solvable	100k	22	true		
ac-v1-06751	INTLB-b4-2905-1	ACP-045910	interleaved_b	T2_medium	100k	32	true		
ac-v1-06752	MS-n3-wYXyyxy	ACP-003774	ms_expanded	T1_easy	10k_final	16	true	uncertified	332
ac-v1-06753	MS-n9-wXXYYYxyxy	ACP-036953	ms_expanded	T4_frontier	100k	31	true		
ac-v1-06754	INTLB-b3t-387-1	ACP-039508	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06755	INTL-b3-1-0	ACP-027167	interleaved	T1_easy	10k_final	28	true		
ac-v1-06756	INTLB-b4-1992-1	ACP-039723	interleaved_b	T3_hard_solvable	100k	26	true		
ac-v1-06757	INTLB-b4-1014-1	ACP-045401	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06758	INTLB-b4-1897-0	ACP-046474	interleaved_b	T1_easy	10k_final	22	true		
ac-v1-06759	INTLB-b3t-798-0	ACP-043276	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-06760	AUTH-15_3-k1-3	ACP-027994	aut_hard	T5_moonshot	100k	17	true		
ac-v1-06761	INTLB-b4-1462-1	ACP-039746	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-06762	INTL-b2-258-0	ACP-021973	interleaved	T1_easy	10k_final	24	true		
ac-v1-06763	INTL-b3-152-1	ACP-016368	interleaved	T1_easy	10k_final	19	true		
ac-v1-06764	MS-n6-wXyyyyxY	ACP-018645	ms_expanded	T4_frontier	100k	23	true	open	594
ac-v1-06765	INTLB-b4-3080-0	ACP-038095	interleaved_b	T2_medium	100k	33	true		
ac-v1-06766	INTLB-b4-1792-1	ACP-038757	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-06767	INTL-b3-152-0	ACP-001242	interleaved	T1_easy	10k_final	35	true		
ac-v1-06768	INTLB-b4-1110-1	ACP-046229	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-06769	INTLB-b4-2179-1	ACP-039726	interleaved_b	T3_hard_solvable	100k	27	true		
ac-v1-06770	MS-n5-wYYXyxyy	ACP-030407	ms_expanded	T4_frontier	100k	21	true	open	551
ac-v1-06771	INTLB-b4-1996-0	ACP-041847	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06772	INTLB-b3t-475-0	ACP-041219	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-06773	MS-n6-wYYYXYYxyy	ACP-005267	ms_expanded	T1_easy	10k_final	25	true		
ac-v1-06774	INTLB-b4-2260-1	ACP-039233	interleaved_b	T3_hard_solvable	100k	28	true		
ac-v1-06775	INTLB-b3t-932-1	ACP-046588	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-06776	MS-n5-wXXXYxYxxY	ACP-028936	ms_expanded	T4_frontier	100k	23	true		
ac-v1-06777	INTLB-b4-62-1	ACP-043486	interleaved_b	T3_hard_solvable	100k	35	true		
ac-v1-06778	AUTH-19_11-k1-1	ACP-029357	aut_hard	T5_moonshot	100k	25	true		
ac-v1-06779	MS-n9-wyXyxyyyyy	ACP-015934	ms_expanded	T2_medium	100k	31	true		
ac-v1-06780	INTL-b4-118-0	ACP-026357	interleaved	T1_easy	10k_final	29	true		
ac-v1-06781	INTLB-b4-227-0	ACP-041161	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-06782	INTLB-b3t-880-1	ACP-044800	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-06783	AUTH-23_17-k1-1	ACP-028491	aut_hard	T5_moonshot	100k	35	true		
ac-v1-06784	INTLB-b4-2767-1	ACP-044404	interleaved_b	T2_medium	100k	32	true		
ac-v1-06785	MS-n2-wXYxxyXy	ACP-002794	ms_expanded	T4_frontier	100k	15	true	open	1157
ac-v1-06786	INTLB-b4-3156-1	ACP-046124	interleaved_b	T2_medium	100k	31	true		
ac-v1-06787	INTLB-b4-2596-0	ACP-045873	interleaved_b	T2_medium	100k	29	true		
ac-v1-06788	INTLB-b4-1498-0	ACP-046485	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-06789	AUTH-17_33-k1-0	ACP-001721	aut_hard	T5_moonshot	100k	17	true		
ac-v1-06790	INTLB-b3t-613-0	ACP-041459	interleaved_b	T1_easy	10k_final	22	true		
